symbol,market,reversal_date,entry_date,delay,rule,entry,reversal_score,ret_3d,maxup_3d,maxdd_3d,ret_5d,maxup_5d,maxdd_5d,ret_10d,maxup_10d,maxdd_10d
TD.TO,CA,2023-08-03,2023-08-04,1,REV_HIGH,75.78079223632812,5,-0.006365615127346569,-0.0006943427381882472,-0.016782381652491685,-0.006365615127346569,0.00023150789715087328,-0.016782381652491685,-0.03298586291395933,0.00023150789715087328,-0.034953523050122115
TD.TO,CA,2023-08-03,2023-08-04,1,REV_HIGH+EMA20,75.78079223632812,5,-0.006365615127346569,-0.0006943427381882472,-0.016782381652491685,-0.006365615127346569,0.00023150789715087328,-0.016782381652491685,-0.03298586291395933,0.00023150789715087328,-0.034953523050122115
TD.TO,CA,2025-04-09,2025-04-11,2,REV_HIGH,77.66873931884766,5,0.03392979526820561,0.037877737706083714,0.007279480775610692,0.03861801495589923,0.04182593728468276,0.007279480775610692,0.06946329231153392,0.07439853628119208,0.007279480775610692
TD.TO,CA,2025-04-09,2025-04-14,3,REV_HIGH+EMA20,79.71946716308594,5,0.009496324525145594,0.012982239561893039,-0.0030051181119999937,0.02896978559650254,0.031133510815259724,-0.0030051181119999937,0.05253024454995181,0.0552950400761123,-0.0030051181119999937
TD.TO,CA,2026-01-29,2026-02-02,2,REV_HIGH,127.29788208007812,5,0.007819750068144282,0.016413742613800908,-0.006038977838670689,0.031046818291768696,0.032363001167915684,-0.006038977838670689,0.009600491166176894,0.041343978598763265,-0.010374816139187226
TD.TO,CA,2026-01-29,2026-02-02,2,REV_HIGH+EMA20,127.29788208007812,5,0.007819750068144282,0.016413742613800908,-0.006038977838670689,0.031046818291768696,0.032363001167915684,-0.006038977838670689,0.009600491166176894,0.041343978598763265,-0.010374816139187226
TD.TO,CA,2026-03-09,2026-03-10,1,REV_HIGH,128.37217712402344,5,-0.016890647437376338,0.007523922161716712,-0.018886824912757616,0.008982646972857111,0.015662071629862995,-0.018886824912757616,-0.011900334232774812,0.015662071629862995,-0.0347025433749617
TGT,US,2020-01-23,2020-01-27,2,REV_HIGH,96.12812805175781,5,-0.00958696972770634,0.005873366453764461,-0.024960947342034356,-0.028243039956646565,0.005873366453764461,-0.046726609917502215,0.010364527553262004,0.012610118419456473,-0.046726609917502215
TGT,US,2020-05-27,2020-05-28,1,REV_HIGH,99.41199493408203,7,0.0035465496926392337,0.03673044285350979,-0.002279897848908252,0.012919058591054577,0.03673044285350979,-0.002279897848908252,-0.0035463962022171946,0.03673044285350979,-0.005488500004888985
TGT,US,2020-05-27,2020-05-28,1,REV_HIGH+EMA20,99.41199493408203,7,0.0035465496926392337,0.03673044285350979,-0.002279897848908252,0.012919058591054577,0.03673044285350979,-0.002279897848908252,-0.0035463962022171946,0.03673044285350979,-0.005488500004888985
TGT,US,2021-12-14,2021-12-15,1,REV_HIGH,203.2074737548828,5,-0.0737797641507486,2.3183882591482075e-08,-0.09317548221852279,-0.07990700891051972,2.3183882591482075e-08,-0.09317548221852279,-0.020029502744716376,2.3183882591482075e-08,-0.09317548221852279
TGT,US,2022-02-24,2022-02-25,1,REV_HIGH,171.8083038330078,5,0.12890273738148927,0.13994611027213955,-0.01696605179496269,0.12488724095616299,0.15043672242379347,-0.01696605179496269,0.038901725802866105,0.15043672242379347,-0.01696605179496269
TGT,US,2022-02-24,2022-03-01,3,PREV5_HIGH,189.237548828125,5,0.021282351567569746,0.044478662775095046,-0.003509254371275028,-0.04839825794041419,0.044478662775095046,-0.058014082278489254,-0.018593805838344357,0.044478662775095046,-0.06598936088802476
TGT,US,2022-02-24,2022-03-01,3,REV_HIGH+EMA20,189.237548828125,5,0.021282351567569746,0.044478662775095046,-0.003509254371275028,-0.04839825794041419,0.044478662775095046,-0.058014082278489254,-0.018593805838344357,0.044478662775095046,-0.06598936088802476
TGT,US,2022-02-24,2022-03-01,3,BOTH_HIGHS,189.237548828125,5,0.021282351567569746,0.044478662775095046,-0.003509254371275028,-0.04839825794041419,0.044478662775095046,-0.058014082278489254,-0.018593805838344357,0.044478662775095046,-0.06598936088802476
TGT,US,2022-02-24,2022-03-01,3,BOTH_HIGHS+EMA20,189.237548828125,5,0.021282351567569746,0.044478662775095046,-0.003509254371275028,-0.04839825794041419,0.044478662775095046,-0.058014082278489254,-0.018593805838344357,0.044478662775095046,-0.06598936088802476
TGT,US,2022-04-04,2022-04-05,1,REV_HIGH,185.23597717285156,5,0.08636354088367648,0.09907368251522142,-0.017645182068820153,0.07705180349475382,0.09907368251522142,-0.017645182068820153,0.1607616380242387,0.16844353102018506,-0.017645182068820153
TGT,US,2022-04-04,2022-04-07,3,PREV5_HIGH,196.79217529296875,5,0.01380424800488056,0.034532939445308886,0.003155385270050104,0.0394847720844862,0.04382328661932644,0.003155385270050104,0.05911751998841286,0.1169201780352398,0.003155385270050104
TGT,US,2022-04-04,2022-04-07,3,REV_HIGH+EMA20,196.79217529296875,5,0.01380424800488056,0.034532939445308886,0.003155385270050104,0.0394847720844862,0.04382328661932644,0.003155385270050104,0.05911751998841286,0.1169201780352398,0.003155385270050104
TGT,US,2022-04-04,2022-04-07,3,BOTH_HIGHS,196.79217529296875,5,0.01380424800488056,0.034532939445308886,0.003155385270050104,0.0394847720844862,0.04382328661932644,0.003155385270050104,0.05911751998841286,0.1169201780352398,0.003155385270050104
TGT,US,2022-04-04,2022-04-07,3,BOTH_HIGHS+EMA20,196.79217529296875,5,0.01380424800488056,0.034532939445308886,0.003155385270050104,0.0394847720844862,0.04382328661932644,0.003155385270050104,0.05911751998841286,0.1169201780352398,0.003155385270050104
TGT,US,2022-05-20,2022-05-25,3,REV_HIGH,135.4534454345703,6,0.03490563391530799,0.06891671136319943,0.009141731136765863,0.02870460625721738,0.06891671136319943,-0.0021738041508159167,-0.011954948684122058,0.06891671136319943,-0.05926399356105694
TGT,US,2022-08-30,2022-09-01,2,REV_HIGH,143.6394805908203,5,0.036095495039760284,0.04173737728836002,-0.03342623675314471,0.053445791001212495,0.059027042410234154,-0.03342623675314471,-0.004549927301656487,0.0684908425484605,-0.03342623675314471
TGT,US,2022-08-30,2022-09-01,2,REV_HIGH+EMA20,143.6394805908203,5,0.036095495039760284,0.04173737728836002,-0.03342623675314471,0.053445791001212495,0.059027042410234154,-0.03342623675314471,-0.004549927301656487,0.0684908425484605,-0.03342623675314471
TGT,US,2023-03-15,2023-03-16,1,REV_HIGH,143.86737060546875,5,-0.0020852751426209126,0.010548870343624506,-0.02919374442156597,-0.04250244896002453,0.010548870343624506,-0.052744693432336454,-0.01705012848290055,0.010548870343624506,-0.06360017308063837
TGT,US,2023-03-15,2023-03-20,3,REV_HIGH+EMA20,144.03501892089844,5,-0.04361691995924777,0.009372650719801534,-0.05384724305962607,-0.023646114367117055,0.009372650719801534,-0.06469008756621142,0.01727521190523329,0.02891457264514119,-0.06469008756621142
TGT,US,2023-03-24,2023-03-27,1,REV_HIGH,140.629150390625,5,0.005583928078511491,0.012736639338822853,-0.02170927356909369,0.041912391474557165,0.05383364350333664,-0.02170927356909369,0.06399789415937374,0.07441327558236055,-0.02170927356909369
TGT,US,2023-06-01,2023-06-02,1,REV_HIGH,118.34280395507812,6,-0.011034380587009784,-0.0019515834078518424,-0.026272376775279382,-0.04676468214274021,-0.0019515834078518424,-0.04706494425840857,0.004428799205334233,0.03648110056478315,-0.061101836907844764
TGT,US,2023-08-24,2023-08-29,3,REV_HIGH,113.03193664550781,5,-0.005072856330763487,0.012206792608315808,-0.008005601669832552,-0.019419760164510746,0.012206792608315808,-0.024017111541195235,-0.025602346003684606,0.012206792608315808,-0.030992313264421756
TGT,US,2023-10-30,2023-10-31,1,REV_HIGH,99.26132202148438,5,0.018593692113527904,0.030869173386948612,-0.019676868751872134,0.005054579497293599,0.030869173386948612,-0.019676868751872134,0.010357806612873777,0.030869173386948612,-0.05018504365348997
TGT,US,2023-10-30,2023-10-31,1,REV_HIGH+EMA20,99.26132202148438,5,0.018593692113527904,0.030869173386948612,-0.019676868751872134,0.005054579497293599,0.030869173386948612,-0.019676868751872134,0.010357806612873777,0.030869173386948612,-0.05018504365348997
TGT,US,2023-11-10,2023-11-14,2,REV_HIGH,100.2894515991211,6,0.17239810092536878,0.187201036812487,0.1271775533516879,0.18061201178625796,0.187201036812487,0.1271775533516879,0.1853054577817701,0.20137187683653335,0.1271775533516879
TGT,US,2023-11-10,2023-11-15,3,PREV5_HIGH,118.09516143798828,6,-0.0062088114524940785,0.0048288486939687125,-0.02506530787320227,0.00030641575676004784,0.014563661303473863,-0.02506530787320227,0.025678260612835402,0.026828108398980755,-0.02506530787320227
TGT,US,2023-11-10,2023-11-14,2,REV_HIGH+EMA20,100.2894515991211,6,0.17239810092536878,0.187201036812487,0.1271775533516879,0.18061201178625796,0.187201036812487,0.1271775533516879,0.1853054577817701,0.20137187683653335,0.1271775533516879
TGT,US,2023-11-10,2023-11-15,3,BOTH_HIGHS,118.09516143798828,6,-0.0062088114524940785,0.0048288486939687125,-0.02506530787320227,0.00030641575676004784,0.014563661303473863,-0.02506530787320227,0.025678260612835402,0.026828108398980755,-0.02506530787320227
TGT,US,2023-11-10,2023-11-15,3,BOTH_HIGHS+EMA20,118.09516143798828,6,-0.0062088114524940785,0.0048288486939687125,-0.02506530787320227,0.00030641575676004784,0.014563661303473863,-0.02506530787320227,0.025678260612835402,0.026828108398980755,-0.02506530787320227
TGT,US,2024-12-20,2024-12-24,2,REV_HIGH,123.4068832397461,5,0.020015286376596553,0.03542298517367293,0.0003021585179603381,0.03617837617580566,0.048942746423684236,0.0003021585179603381,0.06963758749744287,0.08006058668173766,0.0003021585179603381
TGT,US,2024-12-20,2024-12-26,3,PREV5_HIGH,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2024-12-20,2024-12-26,3,REV_HIGH+EMA20,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2024-12-20,2024-12-26,3,BOTH_HIGHS,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2024-12-20,2024-12-26,3,BOTH_HIGHS+EMA20,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2024-12-23,2024-12-24,1,REV_HIGH,123.4068832397461,5,0.020015286376596553,0.03542298517367293,0.0003021585179603381,0.03617837617580566,0.048942746423684236,0.0003021585179603381,0.06963758749744287,0.08006058668173766,0.0003021585179603381
TGT,US,2024-12-23,2024-12-26,2,PREV5_HIGH,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2024-12-23,2024-12-26,2,REV_HIGH+EMA20,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2024-12-23,2024-12-26,2,BOTH_HIGHS,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2024-12-23,2024-12-26,2,BOTH_HIGHS+EMA20,127.12586975097656,5,-0.008871702338680731,0.005132343915351889,-0.018769559905588706,-0.0043989422565761105,0.018256593143912703,-0.018769559905588706,0.017450053839001,0.048464100765461815,-0.018769559905588706
TGT,US,2025-03-31,2025-04-02,2,REV_HIGH,99.42643737792969,5,-0.1076865124997487,-0.06920664231397977,-0.1467334754136027,-0.07639198276368775,-0.06892293617785394,-0.17415132659697818,-0.14474799075692169,-0.06892293617785394,-0.17415132659697818
TGT,US,2025-04-04,2025-04-09,3,REV_HIGH,91.8310546875,6,-0.031118815467645056,-0.017299727860589975,-0.09274245332530828,-0.07400976032860107,-0.017299727860589975,-0.09274245332530828,-0.024362770510979903,-0.0007165589989119869,-0.09274245332530828
TGT,US,2025-06-23,2025-06-24,1,REV_HIGH,92.72874450683594,6,0.017430601024737147,0.027991441915825588,-0.01578998755766947,0.06480046061663591,0.08007778786719877,-0.01578998755766947,0.05024089730068981,0.08653747344271423,-0.01578998755766947
TGT,US,2025-06-23,2025-06-24,1,REV_HIGH+EMA20,92.72874450683594,6,0.017430601024737147,0.027991441915825588,-0.01578998755766947,0.06480046061663591,0.08007778786719877,-0.01578998755766947,0.05024089730068981,0.08653747344271423,-0.01578998755766947
TGT,US,2026-04-14,2026-04-15,1,REV_HIGH,120.79283905029297,6,0.05949373060918317,0.059575196921375806,-0.010254729645664429,0.06291206620483769,0.0832587567654044,-0.010254729645664429,0.04069342170144452,0.0832587567654044,-0.010254729645664429
TGT,US,2026-04-14,2026-04-17,3,PREV5_HIGH,125.6788101196289,6,0.021589606199196698,0.041145285599321735,-0.007587499177181045,0.011107648874310705,0.041145285599321735,-0.007587499177181045,0.0082134536370575,0.041145285599321735,-0.019633845898575197
TGT,US,2026-04-14,2026-04-15,1,REV_HIGH+EMA20,120.79283905029297,6,0.05949373060918317,0.059575196921375806,-0.010254729645664429,0.06291206620483769,0.0832587567654044,-0.010254729645664429,0.04069342170144452,0.0832587567654044,-0.010254729645664429
TGT,US,2026-04-14,2026-04-17,3,BOTH_HIGHS,125.6788101196289,6,0.021589606199196698,0.041145285599321735,-0.007587499177181045,0.011107648874310705,0.041145285599321735,-0.007587499177181045,0.0082134536370575,0.041145285599321735,-0.019633845898575197
TGT,US,2026-04-14,2026-04-17,3,BOTH_HIGHS+EMA20,125.6788101196289,6,0.021589606199196698,0.041145285599321735,-0.007587499177181045,0.011107648874310705,0.041145285599321735,-0.007587499177181045,0.0082134536370575,0.041145285599321735,-0.019633845898575197
TGT,US,2026-06-08,2026-06-09,1,REV_HIGH,125.6456069946289,5,0.0680829924982791,0.07527044694861029,-0.009793851044235802,0.05362920186213538,0.0889345031572999,-0.009793851044235802,0.11523569581205373,0.11563063341421453,-0.009793851044235802
TGT,US,2026-06-08,2026-06-10,2,PREV5_HIGH,127.00517272949219,5,0.0405532058911906,0.0772776705560303,0.0009376365368067852,-0.0013283616536537979,0.0772776705560303,-0.0025003720848043587,0.09056106925393936,0.1159556618532065,-0.0025003720848043587
TGT,US,2026-06-08,2026-06-09,1,REV_HIGH+EMA20,125.6456069946289,5,0.0680829924982791,0.07527044694861029,-0.009793851044235802,0.05362920186213538,0.0889345031572999,-0.009793851044235802,0.11523569581205373,0.11563063341421453,-0.009793851044235802
TGT,US,2026-06-08,2026-06-10,2,BOTH_HIGHS,127.00517272949219,5,0.0405532058911906,0.0772776705560303,0.0009376365368067852,-0.0013283616536537979,0.0772776705560303,-0.0025003720848043587,0.09056106925393936,0.1159556618532065,-0.0025003720848043587
TGT,US,2026-06-08,2026-06-10,2,BOTH_HIGHS+EMA20,127.00517272949219,5,0.0405532058911906,0.0772776705560303,0.0009376365368067852,-0.0013283616536537979,0.0772776705560303,-0.0025003720848043587,0.09056106925393936,0.1159556618532065,-0.0025003720848043587
TJX,US,2020-03-09,2020-03-10,1,REV_HIGH,53.33356475830078,6,-0.11040174739079411,-0.010695114941602246,-0.17888548153261097,-0.266689597666102,-0.010695114941602246,-0.32723813643306354,-0.29204752081277874,-0.010695114941602246,-0.43557001095086356
TJX,US,2020-03-18,2020-03-19,1,REV_HIGH,38.318843841552734,6,-0.014645912839700737,0.02641035964359917,-0.21440575041996623,0.15150021577781314,0.17070787448678826,-0.21440575041996623,0.051380306031176604,0.17070787448678826,-0.21440575041996623
TJX,US,2020-05-14,2020-05-15,1,REV_HIGH,43.3973503112793,6,0.07801584954056029,0.0945518413643629,0.027560095559466813,0.1322875384954143,0.17214330810301148,0.027560095559466813,0.13059147679551142,0.20161114213090214,0.027560095559466813
TJX,US,2020-05-14,2020-05-18,2,PREV5_HIGH,45.78020095825195,6,0.09123794215567771,0.11113347455935862,-0.02592420960424413,0.11133434241548934,0.11897101950368727,-0.02592420960424413,0.09204170817360713,0.13906751349879443,-0.02592420960424413
TJX,US,2020-05-14,2020-05-18,2,REV_HIGH+EMA20,45.78020095825195,6,0.09123794215567771,0.11113347455935862,-0.02592420960424413,0.11133434241548934,0.11897101950368727,-0.02592420960424413,0.09204170817360713,0.13906751349879443,-0.02592420960424413
TJX,US,2020-05-14,2020-05-18,2,BOTH_HIGHS,45.78020095825195,6,0.09123794215567771,0.11113347455935862,-0.02592420960424413,0.11133434241548934,0.11897101950368727,-0.02592420960424413,0.09204170817360713,0.13906751349879443,-0.02592420960424413
TJX,US,2020-05-14,2020-05-18,2,BOTH_HIGHS+EMA20,45.78020095825195,6,0.09123794215567771,0.11113347455935862,-0.02592420960424413,0.11133434241548934,0.11897101950368727,-0.02592420960424413,0.09204170817360713,0.13906751349879443,-0.02592420960424413
TJX,US,2020-06-15,2020-06-16,1,REV_HIGH,51.10712814331055,5,-0.05238535727793103,0.007920543455059548,-0.05256534504383836,-0.04140421888471568,0.007920543455059548,-0.06714690485209118,-0.08982918884349955,0.007920543455059548,-0.12277244367768125
TJX,US,2020-06-15,2020-06-16,1,REV_HIGH+EMA20,51.10712814331055,5,-0.05238535727793103,0.007920543455059548,-0.05256534504383836,-0.04140421888471568,0.007920543455059548,-0.06714690485209118,-0.08982918884349955,0.007920543455059548,-0.12277244367768125
TJX,US,2020-06-29,2020-07-01,2,REV_HIGH,47.08663558959961,5,-0.007424892123201299,0.035365375817915545,-0.009964967441045802,-0.023251386420311437,0.035365375817915545,-0.03907790556004653,0.04552565771773098,0.04826116410714576,-0.03907790556004653
TJX,US,2020-07-31,2020-08-04,2,REV_HIGH,49.018680572509766,5,0.04072808670973349,0.04654635833463816,-0.008445715605864823,0.07939180789221556,0.09684676772601097,-0.008445715605864823,0.07826557809199763,0.11749252090429962,-0.008445715605864823
TJX,US,2020-07-31,2020-08-04,2,REV_HIGH+EMA20,49.018680572509766,5,0.04072808670973349,0.04654635833463816,-0.008445715605864823,0.07939180789221556,0.09684676772601097,-0.008445715605864823,0.07826557809199763,0.11749252090429962,-0.008445715605864823
TJX,US,2020-08-24,2020-08-27,3,REV_HIGH,49.37749099731445,6,0.02981162024481887,0.04024587398419932,-0.002794813308006794,0.03446968107958481,0.06297719794236745,-0.002794813308006794,0.00894367148735098,0.06297719794236745,-0.002794813308006794
TJX,US,2021-03-25,2021-03-26,1,REV_HIGH,60.987937927246094,5,0.001665788695779824,0.022259379815525948,-0.015142163619513593,0.02604483643658817,0.02861900612299606,-0.015142163619513593,0.052695266375449634,0.05511809586104466,-0.015142163619513593
TJX,US,2021-03-25,2021-03-30,3,REV_HIGH+EMA20,61.43122482299805,5,0.01864091063571416,0.021196505148133093,-0.014281436734340458,0.018941398215467586,0.027209973556527434,-0.014281436734340458,0.031419053371599226,0.04750437780945771,-0.014281436734340458
TJX,US,2021-07-20,2021-07-21,1,REV_HIGH,62.54359817504883,5,0.01837603639404617,0.02133983289905017,-0.010373526562106994,0.005927688747882076,0.022228706082588312,-0.010373526562106994,-0.003408328016302642,0.03408410372174431,-0.010373526562106994
TJX,US,2021-07-20,2021-07-21,1,REV_HIGH+EMA20,62.54359817504883,5,0.01837603639404617,0.02133983289905017,-0.010373526562106994,0.005927688747882076,0.022228706082588312,-0.010373526562106994,-0.003408328016302642,0.03408410372174431,-0.010373526562106994
TJX,US,2021-10-14,2021-10-18,2,REV_HIGH,60.13022994995117,6,0.0006186726338039961,0.006033374489008869,-0.018100339920179565,0.00959177312579218,0.015625180456843246,-0.018100339920179565,0.031095214872961074,0.036973884650815636,-0.018100339920179565
TJX,US,2022-01-24,2022-01-27,3,REV_HIGH,65.0046157836914,6,0.04567652373130704,0.04768743127190156,-0.014076677745227695,0.0027291340606563352,0.050560150422518824,-0.014076677745227695,0.018409830187605225,0.050560150422518824,-0.020827680127745274
TJX,US,2022-05-12,2022-05-13,1,REV_HIGH,53.879276275634766,6,0.05245696920496834,0.10229090905466909,-0.06119934177167241,0.011890432323295785,0.10229090905466909,-0.06119934177167241,0.1293934656076845,0.1337648602881374,-0.06119934177167241
TJX,US,2023-01-20,2023-01-24,2,REV_HIGH,77.2745132446289,6,0.0072571277653952215,0.021647975043516787,-0.011193026247850346,0.006888071066616375,0.021647975043516787,-0.011193026247850346,-0.017712351995971765,0.021647975043516787,-0.03800756994828114
TJX,US,2023-01-20,2023-01-25,3,PREV5_HIGH,78.55767822265625,6,-0.013793140956064431,0.004960326794382075,-0.0173019237376435,-0.002783024328542938,0.004960326794382075,-0.01960092069259134,-0.024709732582595345,0.004960326794382075,-0.053720801592820555
TJX,US,2023-01-20,2023-01-24,2,REV_HIGH+EMA20,77.2745132446289,6,0.0072571277653952215,0.021647975043516787,-0.011193026247850346,0.006888071066616375,0.021647975043516787,-0.011193026247850346,-0.017712351995971765,0.021647975043516787,-0.03800756994828114
TJX,US,2023-01-20,2023-01-25,3,BOTH_HIGHS,78.55767822265625,6,-0.013793140956064431,0.004960326794382075,-0.0173019237376435,-0.002783024328542938,0.004960326794382075,-0.01960092069259134,-0.024709732582595345,0.004960326794382075,-0.053720801592820555
TJX,US,2023-01-20,2023-01-25,3,BOTH_HIGHS+EMA20,78.55767822265625,6,-0.013793140956064431,0.004960326794382075,-0.0173019237376435,-0.002783024328542938,0.004960326794382075,-0.01960092069259134,-0.024709732582595345,0.004960326794382075,-0.053720801592820555
TJX,US,2023-03-01,2023-03-03,2,REV_HIGH,74.3269271850586,5,-0.009369875055672883,0.011294892814044166,-0.017327809700448782,-0.046335629842153336,0.011294892814044166,-0.04774752295761975,-0.04402516110615495,0.011294892814044166,-0.06404836376973055
TJX,US,2023-04-26,2023-04-27,1,REV_HIGH,75.3095474243164,6,-0.008867413577162031,0.0024069911473003636,-0.030022700510965006,-0.02368895143366312,0.0024069911473003636,-0.030022700510965006,-0.00693994401565079,0.004509587871662557,-0.030022700510965006
TJX,US,2023-04-26,2023-04-27,1,REV_HIGH+EMA20,75.3095474243164,6,-0.008867413577162031,0.0024069911473003636,-0.030022700510965006,-0.02368895143366312,0.0024069911473003636,-0.030022700510965006,-0.00693994401565079,0.004509587871662557,-0.030022700510965006
TJX,US,2023-05-31,2023-06-02,2,REV_HIGH,74.8348159790039,6,0.0,0.01625904700019687,-0.010882069741124045,0.016002958175400428,0.019843734204928687,-0.010882069741124045,0.04032777268538523,0.05197795876684341,-0.010882069741124045
TJX,US,2023-05-31,2023-06-05,3,PREV5_HIGH,75.55335998535156,6,-0.013948700031202854,0.006593999049183674,-0.020288994337148814,0.014836417100797528,0.017499352521656242,-0.020288994337148814,0.01940153065809813,0.04197320904785928,-0.020288994337148814
TJX,US,2023-05-31,2023-06-02,2,REV_HIGH+EMA20,74.8348159790039,6,0.0,0.01625904700019687,-0.010882069741124045,0.016002958175400428,0.019843734204928687,-0.010882069741124045,0.04032777268538523,0.05197795876684341,-0.010882069741124045
TJX,US,2023-05-31,2023-06-05,3,BOTH_HIGHS,75.55335998535156,6,-0.013948700031202854,0.006593999049183674,-0.020288994337148814,0.014836417100797528,0.017499352521656242,-0.020288994337148814,0.01940153065809813,0.04197320904785928,-0.020288994337148814
TJX,US,2023-05-31,2023-06-05,3,BOTH_HIGHS+EMA20,75.55335998535156,6,-0.013948700031202854,0.006593999049183674,-0.020288994337148814,0.014836417100797528,0.017499352521656242,-0.020288994337148814,0.01940153065809813,0.04197320904785928,-0.020288994337148814
TJX,US,2025-10-10,2025-10-13,1,REV_HIGH,139.685791015625,5,0.008204317726202559,0.03585820693436048,-0.0016267089612965746,0.013720870990801437,0.03585820693436048,-0.0016267089612965746,0.01329659636495828,0.03585820693436048,-0.0016267089612965746
TJX,US,2025-10-10,2025-10-14,2,PREV5_HIGH,142.36312866210938,5,-0.0018043046503127824,0.016377445308030092,-0.014156828436621471,-0.0013185550557294201,0.016377445308030092,-0.014156828436621471,-0.00048574959458347333,0.016377445308030092,-0.015683613195894175
TJX,US,2025-10-10,2025-10-13,1,REV_HIGH+EMA20,139.685791015625,5,0.008204317726202559,0.03585820693436048,-0.0016267089612965746,0.013720870990801437,0.03585820693436048,-0.0016267089612965746,0.01329659636495828,0.03585820693436048,-0.0016267089612965746
TJX,US,2025-10-10,2025-10-14,2,BOTH_HIGHS,142.36312866210938,5,-0.0018043046503127824,0.016377445308030092,-0.014156828436621471,-0.0013185550557294201,0.016377445308030092,-0.014156828436621471,-0.00048574959458347333,0.016377445308030092,-0.015683613195894175
TJX,US,2025-10-10,2025-10-14,2,BOTH_HIGHS+EMA20,142.36312866210938,5,-0.0018043046503127824,0.016377445308030092,-0.014156828436621471,-0.0013185550557294201,0.016377445308030092,-0.014156828436621471,-0.00048574959458347333,0.016377445308030092,-0.015683613195894175
TJX,US,2026-03-19,2026-03-23,2,REV_HIGH,155.4984588623047,5,0.006836986532979372,0.021916763325399158,-0.006581511469601065,-0.004536860742397009,0.021916763325399158,-0.013035177278082122,0.006900868012914119,0.037507888493324204,-0.013035177278082122
TJX,US,2026-03-19,2026-03-24,3,PREV5_HIGH,157.36642456054688,5,-0.02058349492289757,0.00978644095402137,-0.024750614286736305,0.008334298119510475,0.012312103651520134,-0.024750614286736305,0.020583300996027898,0.025192496866595526,-0.024750614286736305
TJX,US,2026-03-19,2026-03-23,2,REV_HIGH+EMA20,155.4984588623047,5,0.006836986532979372,0.021916763325399158,-0.006581511469601065,-0.004536860742397009,0.021916763325399158,-0.013035177278082122,0.006900868012914119,0.037507888493324204,-0.013035177278082122
TJX,US,2026-03-19,2026-03-24,3,BOTH_HIGHS,157.36642456054688,5,-0.02058349492289757,0.00978644095402137,-0.024750614286736305,0.008334298119510475,0.012312103651520134,-0.024750614286736305,0.020583300996027898,0.025192496866595526,-0.024750614286736305
TJX,US,2026-03-19,2026-03-24,3,BOTH_HIGHS+EMA20,157.36642456054688,5,-0.02058349492289757,0.00978644095402137,-0.024750614286736305,0.008334298119510475,0.012312103651520134,-0.024750614286736305,0.020583300996027898,0.025192496866595526,-0.024750614286736305
TJX,US,2026-07-15,2026-07-16,1,REV_HIGH,154.30313110351562,5,0.0016798171751342128,0.021706831422776185,-0.01304981014156581,-0.00846306666758967,0.021706831422776185,-0.015440273687183148,0.028877883709224506,0.05329801276687096,-0.017249115766124756
TJX,US,2026-07-15,2026-07-16,1,PREV5_HIGH,154.30313110351562,5,0.0016798171751342128,0.021706831422776185,-0.01304981014156581,-0.00846306666758967,0.021706831422776185,-0.015440273687183148,0.028877883709224506,0.05329801276687096,-0.017249115766124756
TJX,US,2026-07-15,2026-07-16,1,REV_HIGH+EMA20,154.30313110351562,5,0.0016798171751342128,0.021706831422776185,-0.01304981014156581,-0.00846306666758967,0.021706831422776185,-0.015440273687183148,0.028877883709224506,0.05329801276687096,-0.017249115766124756
TJX,US,2026-07-15,2026-07-16,1,BOTH_HIGHS,154.30313110351562,5,0.0016798171751342128,0.021706831422776185,-0.01304981014156581,-0.00846306666758967,0.021706831422776185,-0.015440273687183148,0.028877883709224506,0.05329801276687096,-0.017249115766124756
TJX,US,2026-07-15,2026-07-16,1,BOTH_HIGHS+EMA20,154.30313110351562,5,0.0016798171751342128,0.021706831422776185,-0.01304981014156581,-0.00846306666758967,0.021706831422776185,-0.015440273687183148,0.028877883709224506,0.05329801276687096,-0.017249115766124756
